,Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
324,DBS Altitude Visa Signature Card,I really like that the miles does not expire. It really helped as we couldn’t travel the last 2 years.,i really like that the miles does not expire it really helped as we couldn’t travel the last 2 years,Air Miles,"['i', 'really', 'like', 'that', 'the', 'miles', 'does', 'not', 'expire', 'it', 'really', 'helped', 'as', 'we', 'couldn', 't', 'travel', 'the', 'last', '2', 'years']","['really', 'like', 'miles', 'expire', 'really', 'helped', 'travel', 'last', '2', 'years']","['really', 'like', 'mile', 'expire', 'really', 'helped', 'travel', 'last', '2', 'year']",5
325,DBS Altitude Visa Signature Card,"This card was useful for funding my honeymoon. After combing through all the credit cards, I think it's the most value for money.
[Miles Card]",this card was useful for funding my honeymoon after combing through all the credit cards i think its the most value for money miles card,Air Miles,"['this', 'card', 'was', 'useful', 'for', 'funding', 'my', 'honeymoon', 'after', 'combing', 'through', 'all', 'the', 'credit', 'cards', 'i', 'think', 'its', 'the', 'most', 'value', 'for', 'money', 'miles', 'card']","['card', 'useful', 'funding', 'honeymoon', 'combing', 'credit', 'cards', 'think', 'value', 'money', 'miles', 'card']","['card', 'useful', 'funding', 'honeymoon', 'combing', 'credit', 'card', 'think', 'value', 'money', 'mile', 'card']",5
326,DBS Altitude Visa Signature Card,"Really love the DBS Altitude card. Pretty easy to accumulate points when using the card. Looking forward to utilising my air miles soon!
[Miles Card]",really love the dbs altitude card pretty easy to accumulate points when using the card looking forward to utilising my air miles soon miles card,Air Miles,"['really', 'love', 'the', 'dbs', 'altitude', 'card', 'pretty', 'easy', 'to', 'accumulate', 'points', 'when', 'using', 'the', 'card', 'looking', 'forward', 'to', 'utilising', 'my', 'air', 'miles', 'soon', 'miles', 'card']","['really', 'love', 'dbs', 'altitude', 'card', 'pretty', 'easy', 'accumulate', 'points', 'using', 'card', 'looking', 'forward', 'utilising', 'air', 'miles', 'soon', 'miles', 'card']","['really', 'love', 'db', 'altitude', 'card', 'pretty', 'easy', 'accumulate', 'point', 'using', 'card', 'looking', 'forward', 'utilising', 'air', 'mile', 'soon', 'mile', 'card']",5
327,DBS Altitude Visa Signature Card,"[Customer Service]
Excellent customer service, fast and excellent the standard are really great at DBS 
[Miles Card]
Best Miles Card hands down",customer service excellent customer service fast and excellent the standard are really great at dbs  miles card best miles card hands down,Air Miles,"['customer', 'service', 'excellent', 'customer', 'service', 'fast', 'and', 'excellent', 'the', 'standard', 'are', 'really', 'great', 'at', 'dbs', 'miles', 'card', 'best', 'miles', 'card', 'hands', 'down']","['customer', 'service', 'excellent', 'customer', 'service', 'fast', 'excellent', 'standard', 'really', 'great', 'dbs', 'miles', 'card', 'best', 'miles', 'card', 'hands']","['customer', 'service', 'excellent', 'customer', 'service', 'fast', 'excellent', 'standard', 'really', 'great', 'db', 'mile', 'card', 'best', 'mile', 'card', 'hand']",5
328,DBS Altitude Visa Signature Card,"Great ""catch all"" miles card - use other 4MPD cards for dining, online expenditure etc specific category spending to maximize the rewards on your spending. DBS points might come a little slowly, but no worries since they don't expire.",great catch all miles card  use other 4mpd cards for dining online expenditure etc specific category spending to maximize the rewards on your spending dbs points might come a little slowly but no worries since they dont expire,Air Miles,"['great', 'catch', 'all', 'miles', 'card', 'use', 'other', '4mpd', 'cards', 'for', 'dining', 'online', 'expenditure', 'etc', 'specific', 'category', 'spending', 'to', 'maximize', 'the', 'rewards', 'on', 'your', 'spending', 'dbs', 'points', 'might', 'come', 'a', 'little', 'slowly', 'but', 'no', 'worries', 'since', 'they', 'dont', 'expire']","['great', 'catch', 'miles', 'card', 'use', '4mpd', 'cards', 'dining', 'online', 'expenditure', 'etc', 'specific', 'category', 'spending', 'maximize', 'rewards', 'spending', 'dbs', 'points', 'might', 'come', 'little', 'slowly', 'worries', 'since', 'dont', 'expire']","['great', 'catch', 'mile', 'card', 'use', '4mpd', 'card', 'dining', 'online', 'expenditure', 'etc', 'specific', 'category', 'spending', 'maximize', 'reward', 'spending', 'db', 'point', 'might', 'come', 'little', 'slowly', 'worry', 'since', 'dont', 'expire']",5
329,DBS Altitude Visa Signature Card,"Love this card with no expiry date of the DBS points earned, and easy to convert the purchase to installment plan.",love this card with no expiry date of the dbs points earned and easy to convert the purchase to installment plan,Air Miles,"['love', 'this', 'card', 'with', 'no', 'expiry', 'date', 'of', 'the', 'dbs', 'points', 'earned', 'and', 'easy', 'to', 'convert', 'the', 'purchase', 'to', 'installment', 'plan']","['love', 'card', 'expiry', 'date', 'dbs', 'points', 'earned', 'easy', 'convert', 'purchase', 'installment', 'plan']","['love', 'card', 'expiry', 'date', 'db', 'point', 'earned', 'easy', 'convert', 'purchase', 'installment', 'plan']",5
330,DBS Altitude Visa Signature Card,I recommend this CC to all particularly to those who are travellers like me.. take it and it is very useful .. thank you for this and more power,i recommend this cc to all particularly to those who are travellers like me take it and it is very useful  thank you for this and more power,Air Miles,"['i', 'recommend', 'this', 'cc', 'to', 'all', 'particularly', 'to', 'those', 'who', 'are', 'travellers', 'like', 'me', 'take', 'it', 'and', 'it', 'is', 'very', 'useful', 'thank', 'you', 'for', 'this', 'and', 'more', 'power']","['recommend', 'cc', 'particularly', 'travellers', 'like', 'take', 'useful', 'thank', 'power']","['recommend', 'cc', 'particularly', 'traveller', 'like', 'take', 'useful', 'thank', 'power']",5
331,DBS Altitude Visa Signature Card,Not bad but I think miles is almost the same across all cards on the market ever since covid pandemic.,not bad but i think miles is almost the same across all cards on the market ever since covid pandemic,Air Miles,"['not', 'bad', 'but', 'i', 'think', 'miles', 'is', 'almost', 'the', 'same', 'across', 'all', 'cards', 'on', 'the', 'market', 'ever', 'since', 'covid', 'pandemic']","['bad', 'think', 'miles', 'almost', 'across', 'cards', 'market', 'ever', 'since', 'covid', 'pandemic']","['bad', 'think', 'mile', 'almost', 'across', 'card', 'market', 'ever', 'since', 'covid', 'pandemic']",3
332,DBS Altitude Visa Signature Card,"Miles that do not expire are a godsend especially during the pandemic period! Love that the interface to get rewards is user-friendly too!

[Miles Card]

[Promotions and Perks]",miles that do not expire are a godsend especially during the pandemic period love that the interface to get rewards is userfriendly too  miles card  promotions and perks,Air Miles,"['miles', 'that', 'do', 'not', 'expire', 'are', 'a', 'godsend', 'especially', 'during', 'the', 'pandemic', 'period', 'love', 'that', 'the', 'interface', 'to', 'get', 'rewards', 'is', 'userfriendly', 'too', 'miles', 'card', 'promotions', 'and', 'perks']","['miles', 'expire', 'godsend', 'especially', 'pandemic', 'period', 'love', 'interface', 'get', 'rewards', 'userfriendly', 'miles', 'card', 'promotions', 'perks']","['mile', 'expire', 'godsend', 'especially', 'pandemic', 'period', 'love', 'interface', 'get', 'reward', 'userfriendly', 'mile', 'card', 'promotion', 'perk']",1
333,DBS Altitude Visa Signature Card,Love using this card to gather my miles. Planned my monthly spending around this card. Easy to seek fee waivers as well.,love using this card to gather my miles planned my monthly spending around this card easy to seek fee waivers as well,Air Miles,"['love', 'using', 'this', 'card', 'to', 'gather', 'my', 'miles', 'planned', 'my', 'monthly', 'spending', 'around', 'this', 'card', 'easy', 'to', 'seek', 'fee', 'waivers', 'as', 'well']","['love', 'using', 'card', 'gather', 'miles', 'planned', 'monthly', 'spending', 'around', 'card', 'easy', 'seek', 'fee', 'waivers', 'well']","['love', 'using', 'card', 'gather', 'mile', 'planned', 'monthly', 'spending', 'around', 'card', 'easy', 'seek', 'fee', 'waiver', 'well']",5
334,DBS Altitude Visa Signature Card,I really like that the miles does not expire. It really helped as we couldn’t travel the last 2 years.,i really like that the miles does not expire it really helped as we couldn’t travel the last 2 years,Air Miles,"['i', 'really', 'like', 'that', 'the', 'miles', 'does', 'not', 'expire', 'it', 'really', 'helped', 'as', 'we', 'couldn', 't', 'travel', 'the', 'last', '2', 'years']","['really', 'like', 'miles', 'expire', 'really', 'helped', 'travel', 'last', '2', 'years']","['really', 'like', 'mile', 'expire', 'really', 'helped', 'travel', 'last', '2', 'year']",5
335,DBS Altitude Visa Signature Card,"This card was useful for funding my honeymoon. After combing through all the credit cards, I think it's the most value for money.
[Miles Card]",this card was useful for funding my honeymoon after combing through all the credit cards i think its the most value for money miles card,Air Miles,"['this', 'card', 'was', 'useful', 'for', 'funding', 'my', 'honeymoon', 'after', 'combing', 'through', 'all', 'the', 'credit', 'cards', 'i', 'think', 'its', 'the', 'most', 'value', 'for', 'money', 'miles', 'card']","['card', 'useful', 'funding', 'honeymoon', 'combing', 'credit', 'cards', 'think', 'value', 'money', 'miles', 'card']","['card', 'useful', 'funding', 'honeymoon', 'combing', 'credit', 'card', 'think', 'value', 'money', 'mile', 'card']",5
336,DBS Altitude Visa Signature Card,"Really love the DBS Altitude card. Pretty easy to accumulate points when using the card. Looking forward to utilising my air miles soon!
[Miles Card]",really love the dbs altitude card pretty easy to accumulate points when using the card looking forward to utilising my air miles soon miles card,Air Miles,"['really', 'love', 'the', 'dbs', 'altitude', 'card', 'pretty', 'easy', 'to', 'accumulate', 'points', 'when', 'using', 'the', 'card', 'looking', 'forward', 'to', 'utilising', 'my', 'air', 'miles', 'soon', 'miles', 'card']","['really', 'love', 'dbs', 'altitude', 'card', 'pretty', 'easy', 'accumulate', 'points', 'using', 'card', 'looking', 'forward', 'utilising', 'air', 'miles', 'soon', 'miles', 'card']","['really', 'love', 'db', 'altitude', 'card', 'pretty', 'easy', 'accumulate', 'point', 'using', 'card', 'looking', 'forward', 'utilising', 'air', 'mile', 'soon', 'mile', 'card']",5
337,DBS Altitude Visa Signature Card,"[Customer Service]
Excellent customer service, fast and excellent the standard are really great at DBS 
[Miles Card]
Best Miles Card hands down",customer service excellent customer service fast and excellent the standard are really great at dbs  miles card best miles card hands down,Air Miles,"['customer', 'service', 'excellent', 'customer', 'service', 'fast', 'and', 'excellent', 'the', 'standard', 'are', 'really', 'great', 'at', 'dbs', 'miles', 'card', 'best', 'miles', 'card', 'hands', 'down']","['customer', 'service', 'excellent', 'customer', 'service', 'fast', 'excellent', 'standard', 'really', 'great', 'dbs', 'miles', 'card', 'best', 'miles', 'card', 'hands']","['customer', 'service', 'excellent', 'customer', 'service', 'fast', 'excellent', 'standard', 'really', 'great', 'db', 'mile', 'card', 'best', 'mile', 'card', 'hand']",5
338,DBS Altitude Visa Signature Card,"Great ""catch all"" miles card - use other 4MPD cards for dining, online expenditure etc specific category spending to maximize the rewards on your spending. DBS points might come a little slowly, but no worries since they don't expire.",great catch all miles card  use other 4mpd cards for dining online expenditure etc specific category spending to maximize the rewards on your spending dbs points might come a little slowly but no worries since they dont expire,Air Miles,"['great', 'catch', 'all', 'miles', 'card', 'use', 'other', '4mpd', 'cards', 'for', 'dining', 'online', 'expenditure', 'etc', 'specific', 'category', 'spending', 'to', 'maximize', 'the', 'rewards', 'on', 'your', 'spending', 'dbs', 'points', 'might', 'come', 'a', 'little', 'slowly', 'but', 'no', 'worries', 'since', 'they', 'dont', 'expire']","['great', 'catch', 'miles', 'card', 'use', '4mpd', 'cards', 'dining', 'online', 'expenditure', 'etc', 'specific', 'category', 'spending', 'maximize', 'rewards', 'spending', 'dbs', 'points', 'might', 'come', 'little', 'slowly', 'worries', 'since', 'dont', 'expire']","['great', 'catch', 'mile', 'card', 'use', '4mpd', 'card', 'dining', 'online', 'expenditure', 'etc', 'specific', 'category', 'spending', 'maximize', 'reward', 'spending', 'db', 'point', 'might', 'come', 'little', 'slowly', 'worry', 'since', 'dont', 'expire']",5
339,DBS Altitude Visa Signature Card,"Love this card with no expiry date of the DBS points earned, and easy to convert the purchase to installment plan.",love this card with no expiry date of the dbs points earned and easy to convert the purchase to installment plan,Air Miles,"['love', 'this', 'card', 'with', 'no', 'expiry', 'date', 'of', 'the', 'dbs', 'points', 'earned', 'and', 'easy', 'to', 'convert', 'the', 'purchase', 'to', 'installment', 'plan']","['love', 'card', 'expiry', 'date', 'dbs', 'points', 'earned', 'easy', 'convert', 'purchase', 'installment', 'plan']","['love', 'card', 'expiry', 'date', 'db', 'point', 'earned', 'easy', 'convert', 'purchase', 'installment', 'plan']",5
340,DBS Altitude Visa Signature Card,"I am an advocate of DBS. Their customer service is top notch and it is so easy to get a fee waiver by simply clicking a couple of buttons on the app, unlike other credit cards where you have to call in to appeal.",i am an advocate of dbs their customer service is top notch and it is so easy to get a fee waiver by simply clicking a couple of buttons on the app unlike other credit cards where you have to call in to appeal,Air Miles,"['i', 'am', 'an', 'advocate', 'of', 'dbs', 'their', 'customer', 'service', 'is', 'top', 'notch', 'and', 'it', 'is', 'so', 'easy', 'to', 'get', 'a', 'fee', 'waiver', 'by', 'simply', 'clicking', 'a', 'couple', 'of', 'buttons', 'on', 'the', 'app', 'unlike', 'other', 'credit', 'cards', 'where', 'you', 'have', 'to', 'call', 'in', 'to', 'appeal']","['advocate', 'dbs', 'customer', 'service', 'top', 'notch', 'easy', 'get', 'fee', 'waiver', 'simply', 'clicking', 'couple', 'buttons', 'app', 'unlike', 'credit', 'cards', 'call', 'appeal']","['advocate', 'db', 'customer', 'service', 'top', 'notch', 'easy', 'get', 'fee', 'waiver', 'simply', 'clicking', 'couple', 'button', 'app', 'unlike', 'credit', 'card', 'call', 'appeal']",5
